gameId,actions
0022200187,"{'actionNumber': 1, 'clock': 'PT12M00.00S', 'timeActual': '2022-11-13T00:10:15.0Z', 'period': 0, 'periodNumber': 0, 'periodType': 'REGULAR', 'actionType': 'game', 'success': '1', 'subType': 'start', 'qualifiers': [], 'personId': 0, 'x': 0.0, 'y': 0.0, 'possession': 0, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 0, 'description': 'Game Start', 'edited': '2022-11-13T00:10:15Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'orderNumber': 10000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 2, 'clock': 'PT12M00.00S', 'timeActual': '2022-11-13T00:10:30.7Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'actionType': 'period', 'success': '1', 'subType': 'start', 'qualifiers': [], 'personId': 0, 'x': 0.0, 'y': 0.0, 'possession': 0, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 0, 'description': 'Period Start', 'edited': '2022-11-13T00:10:30Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'orderNumber': 20000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 3, 'clock': 'PT12M00.00S', 'shotClock': 'PT24.00S', 'timeActual': '2022-11-13T00:10:30.9Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'actionType': 'jumpball', 'success': '1', 'subType': 'tap', 'descriptor': 'startperiod', 'qualifiers': [], 'personId': 0, 'x': 0.0, 'y': 0.0, 'possession': 0, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 0, 'description': 'JumpBall Tap StartPeriod', 'edited': '2022-11-13T00:10:30Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'linkedActions': [4], 'orderNumber': 30000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 4, 'clock': 'PT11M57.00S', 'shotClock': 'PT21.00S', 'timeActual': '2022-11-13T00:10:32.8Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612761, 'teamTricode': 'TOR', 'actionType': 'jumpball', 'success': '1', 'subType': 'recovered', 'descriptor': 'startperiod', 'qualifiers': [], 'previousAction': 3, 'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.', 'x': 0.0, 'y': 0.0, 'possession': 1610612761, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'JumpBall Recovered StartPeriod', 'edited': '2022-11-13T00:10:32Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'linkedActions': [5, 6], 'orderNumber': 40000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 5, 'clock': 'PT11M57.00S', 'shotClock': 'PT21.00S', 'timeActual': '2022-11-13T00:10:32.8Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612761, 'teamTricode': 'TOR', 'actionType': 'jumpball', 'success': '1', 'subType': 'won', 'descriptor': 'startperiod', 'qualifiers': [], 'previousAction': 4, 'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes', 'x': 0.0, 'y': 0.0, 'possession': 1610612761, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'JumpBall Won StartPeriod', 'edited': '2022-11-13T00:10:32Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'orderNumber': 50000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 6, 'clock': 'PT11M57.00S', 'shotClock': 'PT21.00S', 'timeActual': '2022-11-13T00:10:32.8Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612754, 'teamTricode': 'IND', 'actionType': 'jumpball', 'success': '1', 'subType': 'lost', 'descriptor': 'startperiod', 'qualifiers': [], 'previousAction': 4, 'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner', 'x': 0.0, 'y': 0.0, 'possession': 1610612761, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'JumpBall Lost StartPeriod', 'edited': '2022-11-13T00:10:32Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'orderNumber': 60000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 7, 'clock': 'PT11M41.00S', 'shotClock': 'PT05.00S', 'timeActual': '2022-11-13T00:10:49.3Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612761, 'teamTricode': 'TOR', 'actionType': '2pt', 'success': '0', 'subType': 'jumpshot', 'descriptor': 'pullup', 'qualifiers': ['pointsinthepaint'], 'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.', 'x': 18.2161629434954, 'y': 48.77450980392157, 'area': 'In The Paint (Non-RA)', 'areaDetail': '8-16 Center', 'side': 'left', 'shotDistance': 11.89, 'possession': 1610612761, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'TwoPoints Jumpshot Pullup Missed', 'edited': '2022-11-13T00:10:53Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'linkedActions': [8], 'orderNumber': 70000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 8, 'clock': 'PT11M38.00S', 'shotClock': 'PT05.00S', 'timeActual': '2022-11-13T00:10:52.3Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612754, 'teamTricode': 'IND', 'actionType': 'rebound', 'success': '1', 'subType': 'defensive', 'qualifiers': [], 'previousAction': 7, 'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard', 'x': 18.2161629434954, 'y': 48.77450980392157, 'area': 'In The Paint (Non-RA)', 'areaDetail': '8-16 Center', 'side': 'left', 'possession': 1610612754, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'Rebound Defensive', 'edited': '2022-11-13T00:10:53Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'orderNumber': 80000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 9, 'clock': 'PT11M28.00S', 'shotClock': 'PT24.00S', 'timeActual': '2022-11-13T00:11:01.2Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612754, 'teamTricode': 'IND', 'actionType': 'turnover', 'success': '1', 'subType': 'lostball', 'qualifiers': [], 'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard', 'x': 63.9454664914586, 'y': 53.92156862745098, 'area': 'Above the Break 3', 'areaDetail': '24+ Center', 'side': 'right', 'possession': 1610612754, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'Turnover LostBall', 'edited': '2022-11-13T00:11:04Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'linkedActions': [10], 'orderNumber': 90000, 'isTargetScoreLastPeriod': False}"
0022200187,"{'actionNumber': 10, 'clock': 'PT11M28.00S', 'shotClock': 'PT24.00S', 'timeActual': '2022-11-13T00:11:01.2Z', 'period': 1, 'periodNumber': 1, 'periodType': 'REGULAR', 'teamId': 1610612761, 'teamTricode': 'TOR', 'actionType': 'steal', 'success': '1', 'qualifiers': [], 'previousAction': 9, 'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.', 'x': 63.9454664914586, 'y': 53.92156862745098, 'area': 'Above the Break 3', 'areaDetail': '24+ Center', 'side': 'right', 'possession': 1610612761, 'scoreHome': '0', 'scoreAway': '0', 'playerTotal': 1, 'description': 'Steal', 'edited': '2022-11-13T00:11:02Z', 'playersHome': [{'personId': 1630169, 'name': 'Tyrese Haliburton', 'nameI': 'T. Haliburton', 'firstName': 'Tyrese', 'familyName': 'Haliburton'}, {'personId': 1629614, 'name': 'Andrew Nembhard', 'nameI': 'A. Nembhard', 'firstName': 'Andrew', 'familyName': 'Nembhard'}, {'personId': 1627741, 'name': 'Buddy Hield', 'nameI': 'B. Hield', 'firstName': 'Buddy', 'familyName': 'Hield'}, {'personId': 1630188, 'name': 'Jalen Smith', 'nameI': 'J. Smith', 'firstName': 'Jalen', 'familyName': 'Smith'}, {'personId': 1626167, 'name': 'Myles Turner', 'nameI': 'M. Turner', 'firstName': 'Myles', 'familyName': 'Turner'}], 'playersAway': [{'personId': 1628384, 'name': 'O.G. Anunoby', 'nameI': 'O. Anunoby', 'firstName': 'O.G.', 'familyName': 'Anunoby'}, {'personId': 1630567, 'name': 'Scottie Barnes', 'nameI': 'S. Barnes', 'firstName': 'Scottie', 'familyName': 'Barnes'}, {'personId': 201152, 'name': 'Thaddeus Young', 'nameI': 'T. Young', 'firstName': 'Thaddeus', 'familyName': 'Young'}, {'personId': 203490, 'name': 'Otto Porter Jr.', 'nameI': 'O. Porter Jr.', 'firstName': 'Otto', 'familyName': 'Porter Jr.'}, {'personId': 1629018, 'name': 'Gary Trent Jr.', 'nameI': 'G. Trent Jr.', 'firstName': 'Gary', 'familyName': 'Trent Jr.'}], 'orderNumber': 100000, 'isTargetScoreLastPeriod': False}"
